time,explore_qs_count,explore_qs_mean,explore_qs_std,explore_qs_min,explore_qs_25%,explore_qs_50%,explore_qs_75%,explore_qs_max,explore_qs_median,explore_qs_total,explore_qs_range,explore_rewards_count,explore_rewards_mean,explore_rewards_std,explore_rewards_min,explore_rewards_25%,explore_rewards_50%,explore_rewards_75%,explore_rewards_max,explore_rewards_median,explore_rewards_total,explore_rewards_range,exploit_rewards_count,exploit_rewards_mean,exploit_rewards_std,exploit_rewards_min,exploit_rewards_25%,exploit_rewards_50%,exploit_rewards_75%,exploit_rewards_max,exploit_rewards_median,exploit_rewards_total,exploit_rewards_range,q_count,q_mean,q_std,q_min,q_25%,q_50%,q_75%,q_max,q_median,q_total,q_range,exploit_qs_count,exploit_qs_mean,exploit_qs_std,exploit_qs_min,exploit_qs_25%,exploit_qs_50%,exploit_qs_75%,exploit_qs_max,exploit_qs_median,exploit_qs_total,exploit_qs_range,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,reward_median,reward_total,reward_range,num_exploits,exploit_action_count,length
2014-08-18 06:15:09.401457,415.0,2.52809912882e-33,7.89060835648e-34,0.0,2.74527623104e-33,2.74679142489e-33,2.89940135652e-33,2.98640088728e-33,2.74679142489e-33,1.04916113846e-30,2.98640088728e-33,415.0,0.0650602409639,0.256525339851,-1.0,0.0,0.0,0.0,1.0,0.0,27,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,415.0,2.52809912882e-33,7.89060835648e-34,0.0,2.74527623104e-33,2.74679142489e-33,2.89940135652e-33,2.98640088728e-33,2.74679142489e-33,1.04916113846e-30,2.98640088728e-33,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,415.0,0.0650602409639,0.256525339851,-1.0,0.0,0.0,0.0,1.0,0.0,27,2,0,0,415
2014-08-18 06:15:54.634829,202.0,2.93778068788e-33,2.12955289377e-35,2.84913988131e-33,2.92884349516e-33,2.93753595446e-33,2.94815512247e-33,2.99405868197e-33,2.93753595446e-33,5.93431698951e-31,1.4491880066e-34,202.0,0.0445544554455,0.229633169517,-1.0,0.0,0.0,0.0,1.0,0.0,9,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,202.0,2.93778068788e-33,2.12955289377e-35,2.84913988131e-33,2.92884349516e-33,2.93753595446e-33,2.94815512247e-33,2.99405868197e-33,2.93753595446e-33,5.93431698951e-31,1.4491880066e-34,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,202.0,0.0445544554455,0.229633169517,-1.0,0.0,0.0,0.0,1.0,0.0,9,2,0,0,202
2014-08-18 06:16:54.643988,99.0,2.94418610225e-33,1.53426368286e-35,2.91135806261e-33,2.92996586268e-33,2.94658064881e-33,2.95431172822e-33,2.98582673176e-33,2.94658064881e-33,2.91474424123e-31,7.44686691505e-35,99.0,0.040404040404,0.244080612277,-1.0,0.0,0.0,0.0,1.0,0.0,4,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,99.0,2.94418610225e-33,1.53426368286e-35,2.91135806261e-33,2.92996586268e-33,2.94658064881e-33,2.95431172822e-33,2.98582673176e-33,2.94658064881e-33,2.91474424123e-31,7.44686691505e-35,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,99.0,0.040404040404,0.244080612277,-1.0,0.0,0.0,0.0,1.0,0.0,4,2,0,0,99
2014-08-18 06:17:58.121606,280.0,2.92294868552e-33,2.96053592112e-35,2.85120085351e-33,2.90077842978e-33,2.92678440559e-33,2.94481924399e-33,2.97878901035e-33,2.92678440559e-33,8.18425631946e-31,1.27588156838e-34,280.0,0.0571428571429,0.247465390113,-1.0,0.0,0.0,0.0,1.0,0.0,16,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,280.0,2.92294868552e-33,2.96053592112e-35,2.85120085351e-33,2.90077842978e-33,2.92678440559e-33,2.94481924399e-33,2.97878901035e-33,2.92678440559e-33,8.18425631946e-31,1.27588156838e-34,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,280.0,0.0571428571429,0.247465390113,-1.0,0.0,0.0,0.0,1.0,0.0,16,2,0,0,280
2014-08-18 06:18:37.868179,175.0,2.9421620663e-33,1.11343644198e-35,2.91455430522e-33,2.93433052831e-33,2.94360995418e-33,2.95007508127e-33,2.96896242859e-33,2.94360995418e-33,5.14878361603e-31,5.44081233698e-35,175.0,0.04,0.223863669515,-1.0,0.0,0.0,0.0,1.0,0.0,7,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,175.0,2.9421620663e-33,1.11343644198e-35,2.91455430522e-33,2.93433052831e-33,2.94360995418e-33,2.95007508127e-33,2.96896242859e-33,2.94360995418e-33,5.14878361603e-31,5.44081233698e-35,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,175.0,0.04,0.223863669515,-1.0,0.0,0.0,0.0,1.0,0.0,7,2,0,0,175
2014-08-18 06:18:59.317224,94.0,2.92559954401e-33,8.31203280346e-36,2.90954082181e-33,2.91961361454e-33,2.92522457968e-33,2.92959774009e-33,2.95477145671e-33,2.92522457968e-33,2.75006357137e-31,4.52306348967e-35,94.0,0.0425531914894,0.250371492461,-1.0,0.0,0.0,0.0,1.0,0.0,4,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,94.0,2.92559954401e-33,8.31203280346e-36,2.90954082181e-33,2.91961361454e-33,2.92522457968e-33,2.92959774009e-33,2.95477145671e-33,2.92522457968e-33,2.75006357137e-31,4.52306348967e-35,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,94.0,0.0425531914894,0.250371492461,-1.0,0.0,0.0,0.0,1.0,0.0,4,2,0,0,94
2014-08-18 06:19:26.728521,123.0,2.95405873262e-33,2.05018170458e-35,2.92375658928e-33,2.93406806246e-33,2.95943651624e-33,2.97047964282e-33,2.99947991498e-33,2.95943651624e-33,3.63349224113e-31,7.57233256991e-35,123.0,0.0243902439024,0.200957324976,-1.0,0.0,0.0,0.0,1.0,0.0,3,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,123.0,2.95405873262e-33,2.05018170458e-35,2.92375658928e-33,2.93406806246e-33,2.95943651624e-33,2.97047964282e-33,2.99947991498e-33,2.95943651624e-33,3.63349224113e-31,7.57233256991e-35,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,123.0,0.0243902439024,0.200957324976,-1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,0,123
2014-08-18 06:20:06.536127,169.0,2.94637362986e-33,1.92874277454e-35,2.91683494793e-33,2.93223576064e-33,2.94087031766e-33,2.95930684452e-33,3.00419915745e-33,2.94087031766e-33,4.97937143447e-31,8.73642095211e-35,169.0,0.0473372781065,0.239310788356,-1.0,0.0,0.0,0.0,1.0,0.0,8,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,169.0,2.94637362986e-33,1.92874277454e-35,2.91683494793e-33,2.93223576064e-33,2.94087031766e-33,2.95930684452e-33,3.00419915745e-33,2.94087031766e-33,4.97937143447e-31,8.73642095211e-35,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,169.0,0.0473372781065,0.239310788356,-1.0,0.0,0.0,0.0,1.0,0.0,8,2,0,0,169
