time,explore_qs_count,explore_qs_mean,explore_qs_std,explore_qs_min,explore_qs_25%,explore_qs_50%,explore_qs_75%,explore_qs_max,explore_qs_median,explore_qs_total,explore_qs_range,exploit_rewards_count,exploit_rewards_mean,exploit_rewards_std,exploit_rewards_min,exploit_rewards_25%,exploit_rewards_50%,exploit_rewards_75%,exploit_rewards_max,exploit_rewards_median,exploit_rewards_total,exploit_rewards_range,q_count,q_mean,q_std,q_min,q_25%,q_50%,q_75%,q_max,q_median,q_total,q_range,q_diffs_count,q_diffs_mean,q_diffs_std,q_diffs_min,q_diffs_25%,q_diffs_50%,q_diffs_75%,q_diffs_max,q_diffs_median,q_diffs_total,q_diffs_range,exploit_qs_count,exploit_qs_mean,exploit_qs_std,exploit_qs_min,exploit_qs_25%,exploit_qs_50%,exploit_qs_75%,exploit_qs_max,exploit_qs_median,exploit_qs_total,exploit_qs_range,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,reward_median,reward_total,reward_range,num_exploits,exploit_action_count,length
2014-08-30 22:18:12.141678,1.0,0.261338323355,nan,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261338323355,nan,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.261338323355,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2014-08-30 22:18:12.898400,1.0,0.261355906725,nan,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261355906725,nan,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.261355906725,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2014-08-30 22:18:13.684495,1.0,0.261379599571,nan,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261379599571,nan,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.261379599571,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2014-08-30 22:18:14.381773,1.0,0.261373490095,nan,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261373490095,nan,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.261373490095,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2014-08-30 22:18:15.158305,1.0,0.261415868998,nan,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261415868998,nan,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.261415868998,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2014-08-30 22:18:15.875837,1.0,0.261379301548,nan,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.261379301548,nan,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.261379301548,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
