time,explore_qs_count,explore_qs_mean,explore_qs_std,explore_qs_min,explore_qs_25%,explore_qs_50%,explore_qs_75%,explore_qs_max,explore_qs_median,explore_qs_total,explore_qs_range,exploit_rewards_count,exploit_rewards_mean,exploit_rewards_std,exploit_rewards_min,exploit_rewards_25%,exploit_rewards_50%,exploit_rewards_75%,exploit_rewards_max,exploit_rewards_median,exploit_rewards_total,exploit_rewards_range,q_count,q_mean,q_std,q_min,q_25%,q_50%,q_75%,q_max,q_median,q_total,q_range,q_diffs_count,q_diffs_mean,q_diffs_std,q_diffs_min,q_diffs_25%,q_diffs_50%,q_diffs_75%,q_diffs_max,q_diffs_median,q_diffs_total,q_diffs_range,exploit_qs_count,exploit_qs_mean,exploit_qs_std,exploit_qs_min,exploit_qs_25%,exploit_qs_50%,exploit_qs_75%,exploit_qs_max,exploit_qs_median,exploit_qs_total,exploit_qs_range,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,reward_median,reward_total,reward_range,num_exploits,exploit_action_count,length
2014-08-30 22:20:37.345556,162.0,0.205165662423,0.178723912947,0.0664460510015,0.10720846802,0.14373883605,0.229696951807,0.97985047102,0.14373883605,33.2368373126,0.913404420018,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,162.0,0.205165662423,0.178723912947,0.0664460510015,0.10720846802,0.14373883605,0.229696951807,0.97985047102,0.14373883605,33.2368373126,0.913404420018,162.0,0.539364374864,17.2159810114,-56.2504580915,-1.27078787982,0.0,1.08967216499,81.2364391387,0.0,87.3770287279,137.48689723,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,162.0,0.0308641975309,0.206203165393,-1.0,0.0,0.0,0.0,1.0,0.0,5,2,0,0,162
2014-08-30 22:23:20.247896,158.0,0.188373146178,0.0386761157072,0.105789244175,0.160875502974,0.18806129694,0.215206477791,0.269135892391,0.18806129694,29.7629570961,0.163346648216,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,158.0,0.188373146178,0.0386761157072,0.105789244175,0.160875502974,0.18806129694,0.215206477791,0.269135892391,0.18806129694,29.7629570961,0.163346648216,158.0,-0.156251970254,3.91473723611,-8.77593702078,-2.72154009715,-0.250685229897,2.80101132393,8.99170966446,-0.250685229897,-24.6878113002,17.7676466852,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,158.0,0.0696202531646,0.279149951886,-1.0,0.0,0.0,0.0,1.0,0.0,11,2,0,0,158
